TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
57611689;57611769;57614982;57818054;57902076;199;0;14;7;250;4_8;156
57968753;57968835;57972051;58175056;58258993;199;0;14;7;250;4_8;157
58325627;58325711;58328924;58532054;58616062;199;0;14;7;250;4_8;158
58682806;58682896;58686104;58889051;58972993;199;0;14;7;250;4_8;159
59043291;59043369;59046650;59252056;59336080;203;0;14;7;250;4_8;160
59402819;59402908;59406128;59613056;59696993;203;0;14;7;250;4_8;161
59763633;59763713;59766934;59974054;60058059;203;0;14;7;250;4_8;162
60124770;60124854;60128081;60339056;60423000;207;0;14;7;250;4_8;163
60489663;60489743;60492965;60704054;60788078;207;0;14;7;250;4_8;164
60854753;60854835;60858055;61069056;61153015;207;0;14;7;250;4_8;165
61219686;61219767;61222989;61434049;61518088;207;0;14;7;250;4_8;166
61588524;61588603;61591901;61806058;61890007;212;0;14;7;250;4_8;167
61956629;61956709;61959932;62175054;62259074;212;0;14;7;250;4_8;168
62325749;62325837;62329066;62544056;62628024;212;0;14;7;250;4_8;169
62694654;62694735;62697950;62917054;63001066;216;0;14;7;250;4_8;170
63067858;63067948;63071168;63290056;63373993;216;0;14;7;250;4_8;171
63440686;63440766;63443994;63663054;63747066;216;0;14;7;250;4_8;172
63813768;63813852;63817077;64036051;64120033;216;0;14;7;250;4_8;173
64186652;64186732;64189967;64415054;64499061;220;0;14;7;250;4_8;174
64569494;64569572;64572879;64795058;64878989;220;0;14;7;250;4_8;175
64945615;64945696;64948926;65174054;65258086;220;0;14;7;250;4_8;176
65324774;65324856;65328089;65557060;65641000;224;0;14;7;250;4_8;177
65707641;65707722;65710949;65940054;66024064;224;0;14;7;250;4_8;178
66090786;66090880;66094102;66323056;66407015;224;0;14;7;250;4_8;179
66473665;66473749;66476973;66706049;66790072;224;0;14;7;250;4_8;180
66856767;66856850;66860077;67093056;67176987;228;0;14;7;250;4_8;181
67243688;67243768;67247003;67480054;67564086;228;0;14;7;250;4_8;182
67634385;67634464;67637759;67869058;67952993;228;0;14;7;250;4_8;183
68019629;68019709;68022941;68260054;68344064;232;0;14;7;250;4_8;184
68410760;68410841;68414077;68651056;68735022;232;0;14;7;250;4_8;185
68801653;68801733;68804954;69042054;69126136;232;0;14;7;250;4_8;186
69192858;69192948;69196173;69433051;69516984;232;0;14;7;250;4_8;187
69583671;69583755;69586986;69828054;69912076;236;0;14;7;250;4_8;188
69978770;69978854;69982083;70223056;70307017;236;0;14;7;250;4_8;189
70377221;70377299;70380584;70622056;70706076;236;0;14;7;250;4_8;190
70772788;70772882;70776114;71021056;71105049;240;0;14;7;250;4_8;191
71171657;71171737;71174980;71420054;71504086;240;0;14;7;250;4_8;192
71570788;71570882;71574121;71819061;71903004;240;0;14;7;250;4_8;193
71969631;71969711;71972947;72218049;72302064;240;0;14;7;250;4_8;194
72368737;72368821;72372058;72621056;72704998;244;0;14;7;250;4_8;195
72771632;72771712;72774954;73024054;73108150;244;0;14;7;250;4_8;196
73174824;73174912;73178166;73427056;73511007;244;0;14;7;250;4_8;197
73581395;73581473;73584768;73836056;73920095;248;0;14;7;250;4_8;198
73986806;73986896;73990134;74243056;74326991;248;0;14;7;250;4_8;199
74393629;74393709;74396952;74650054;74734078;248;0;14;7;250;4_8;200
74800777;74800876;74804109;75057051;75141045;248;0;14;7;250;4_8;201
75207675;75207755;75210994;75468054;75552053;253;0;14;7;250;4_8;202
75618794;75618886;75622133;75879056;75962978;253;0;14;7;250;4_8;203
76029664;76029744;76032994;76290054;76374078;253;0;14;7;250;4_8;204
76444468;76444546;76447851;76708058;76791993;257;0;14;7;250;4_8;205
76858626;76858707;76861941;77123055;77207123;257;0;14;7;250;4_8;206
77273829;77273922;77277160;77538057;77621989;257;0;14;7;250;4_8;207
77688641;77688722;77691971;77953049;78037066;257;0;14;7;250;4_8;208
78103852;78103943;78107188;78372056;78455997;261;0;14;7;250;4_8;209
78522633;78522713;78525961;78791054;78875072;261;0;14;7;250;4_8;210
78941761;78941845;78945102;79210056;79293991;261;0;14;7;250;4_8;211
79360645;79360729;79363970;79633054;79717078;265;0;14;7;250;4_8;212
79787443;79787522;79790822;80059058;80143047;265;0;14;7;250;4_8;213
80209709;80209789;80213036;80482059;80566090;265;0;14;7;250;4_8;214
80632784;80632877;80636123;80905051;80988993;265;0;14;7;250;4_8;215
81055641;81055721;81058965;81332054;81416074;269;0;14;7;250;4_8;216
81482774;81482856;81486110;81759056;81843024;269;0;14;7;250;4_8;217
81909640;81909720;81912970;82186054;82270066;269;0;14;7;250;4_8;218
82336799;82336890;82340135;82617056;82701022;273;0;14;7;250;4_8;219
82771375;82771454;82774753;83051056;83135099;273;0;14;7;250;4_8;220
83201787;83201880;83205126;83482056;83565993;273;0;14;7;250;4_8;221
83632619;83632703;83635954;83913048;83997103;273;0;14;7;250;4_8;222
2546929;2547007;2547197;2547280;2631401;0;0;14;0;125;4_5;0
2697984;2698064;2698328;2755054;2838910;52;0;14;8;125;4_5;1
2905437;2905518;2908623;2966048;3049922;52;0;14;8;125;4_5;2
3116982;3117062;3120175;3187054;3270852;62;0;14;8;125;4_5;3
3337391;3337471;3340581;3408052;3489521;62;0;14;8;125;4_5;4
3553682;3553762;3556890;3624055;3707884;62;0;14;8;125;4_5;5
3774498;3774579;3777725;3845053;3928962;62;0;14;8;125;4_5;6
3999148;3999227;4002407;4079057;4162916;73;0;14;8;125;4_5;7
4229479;4229560;4232670;4310053;4393948;73;0;14;8;125;4_5;8
4460552;4460632;4463746;4541055;4624875;73;0;14;8;125;4_5;9
4691470;4691550;4694658;4772053;4855990;73;0;14;8;125;4_5;10
4922691;4922771;4925904;5013055;5097017;83;0;14;8;125;4_5;11
5163620;5163700;5166815;5254057;5337997;83;0;14;8;125;4_5;12
5404638;5404718;5407838;5495055;5578942;83;0;14;8;125;4_5;13
5645546;5645634;5648750;5736053;5819992;83;0;14;8;125;4_5;14
5886703;5886788;5889920;5987054;6071035;93;0;14;8;125;4_5;15
6141255;6141333;6144517;6240055;6324057;93;0;14;8;125;4_5;16
6390791;6390883;6394021;6491055;6574963;93;0;14;8;125;4_5;17
6641631;6641712;6644845;6742053;6826004;93;0;14;8;125;4_5;18
6892688;6892768;6895918;7003055;7087010;103;0;14;8;125;4_5;19
7153606;7153687;7156825;7264053;7348034;103;0;14;8;125;4_5;20
7414718;7414803;7417944;7525055;7608960;103;0;14;8;125;4_5;21
7675589;7675693;7678829;7786053;7870023;103;0;14;8;125;4_5;22
7936758;7936841;7939987;8057054;8141059;114;0;14;8;125;4_5;23
8211317;8211395;8214590;8330055;8414044;114;0;14;8;125;4_5;24
8480725;8480810;8483958;8601055;8684952;114;0;14;8;125;4_5;25
8751570;8751651;8754780;8872053;8956046;114;0;14;8;125;4_5;26
9022771;9022854;9026000;9153055;9236986;124;0;14;8;125;4_5;27
9303605;9303685;9306819;9434053;9518044;124;0;14;8;125;4_5;28
9584722;9584806;9587956;9715059;9799014;124;0;14;8;125;4_5;29
9865640;9865721;9868856;9996053;10080063;124;0;14;8;125;4_5;30
10146731;10146816;10149968;10289054;10372976;134;0;14;8;125;4_5;31
10443256;10443335;10446536;10586055;10670034;134;0;14;8;125;4_5;32
10736755;10736838;10739981;10879055;10962974;134;0;14;8;125;4_5;33
11029628;11029708;11032855;11172053;11256079;134;0;14;8;125;4_5;34
11322774;11322858;11326010;11475059;11558976;144;0;14;8;125;4_5;35
11625627;11625708;11628847;11778053;11862044;144;0;14;8;125;4_5;36
11928709;11928790;11931948;12081055;12164997;144;0;14;8;125;4_5;37
12231674;12231759;12234914;12384053;12468075;144;0;14;8;125;4_5;38
12534763;12534846;12537992;12697054;12781010;155;0;14;8;125;4_5;39
12851257;12851335;12854537;13012054;13096115;155;0;14;8;125;4_5;40
13162814;13162903;13166046;13325054;13408992;155;0;14;8;125;4_5;41
13475630;13475710;13478845;13638052;13722042;155;0;14;8;125;4_5;42
13788731;13788816;13791972;13961055;14044986;165;0;14;8;125;4_5;43
14111708;14111789;14114938;14284053;14368021;165;0;14;8;125;4_5;44
14434712;14434792;14437956;14607055;14690992;165;0;14;8;125;4_5;45
14757671;14757751;14760904;14930057;15014079;165;0;14;8;125;4_5;46
15080845;15080934;15084080;15263054;15346981;175;0;14;8;125;4_5;47
15417251;15417329;15420533;15598055;15682042;175;0;14;8;125;4_5;48
15748741;15748828;15751987;15931055;16015019;175;0;14;8;125;4_5;49
16081705;16081785;16084940;16264053;16348031;175;0;14;8;125;4_5;50
16414733;16414816;16417976;16607055;16690992;185;0;14;8;125;4_5;51
16757619;16757699;16760843;16950057;17034063;185;0;14;8;125;4_5;52
17100788;17100881;17104033;17293055;17376976;185;0;14;8;125;4_5;53
17443634;17443714;17446882;17636053;17720044;185;0;14;8;125;4_5;54
17790409;17790487;17793705;17991057;18075036;196;0;14;8;125;4_5;55
18141662;18141743;18144892;18344053;18428057;196;0;14;8;125;4_5;56
18494776;18494860;18498033;18697055;18781008;196;0;14;8;125;4_5;57
18847646;18847726;18850886;19050053;19134124;196;0;14;8;125;4_5;58
19200814;19200903;19204066;19413055;19496974;206;0;14;8;125;4_5;59
19563602;19563686;19566831;19776053;19860061;206;0;14;8;125;4_5;60
19926786;19926879;19930035;20139055;20222981;206;0;14;8;125;4_5;61
20289665;20289745;20292908;20502053;20586051;206;0;14;8;125;4_5;62
20656227;20656305;20659522;20877061;20961010;216;0;14;8;125;4_5;63
21027646;21027727;21030890;21252052;21336034;216;0;14;8;125;4_5;64
21402723;21402807;21405972;21627054;21710986;216;0;14;8;125;4_5;65
21777645;21777725;21780896;22002052;22086098;216;0;14;8;125;4_5;66
22152743;22152826;22155992;22387054;22470971;226;0;14;8;125;4_5;67
22537678;22537758;22540931;22772052;22856023;226;0;14;8;125;4_5;68
22922759;22922843;22926015;23157055;23240971;226;0;14;8;125;4_5;69
23307623;23307703;23310873;23542053;23626023;226;0;14;8;125;4_5;70
23696341;23696420;23699647;23939057;24022996;237;0;14;8;125;4_5;71
24089724;24089808;24092974;24334052;24418053;237;0;14;8;125;4_5;72
24484763;24484846;24488021;24729055;24812999;237;0;14;8;125;4_5;73
24879634;24879718;24882884;25124053;25208067;237;0;14;8;125;4_5;74
25274769;25274853;25278033;25529054;25612992;247;0;14;8;125;4_5;75
25679629;25679709;25682873;25934052;26018053;247;0;14;8;125;4_5;76
26084791;26084883;26088043;26339055;26422992;247;0;14;8;125;4_5;77
26493268;26493347;26496568;26746055;26830038;247;0;14;8;125;4_5;78
26896770;26896854;26900031;27161055;27244990;257;0;14;8;125;4_5;79
27311668;27311748;27314923;27576053;27660053;257;0;14;8;125;4_5;80
27726746;27726830;27730009;27991055;28075012;257;0;14;8;125;4_5;81
28141652;28141732;28144906;28406053;28490038;257;0;14;8;125;4_5;82
28556743;28556830;28560011;28831055;28914992;267;0;14;8;125;4_5;83
28981638;28981718;28984929;29256053;29340034;267;0;14;8;125;4_5;84
29406762;29406846;29410025;29681059;29765012;267;0;14;8;125;4_5;85
29835308;29835387;29838619;30108055;30192057;267;0;14;8;125;4_5;86
30258743;30258826;30262006;30543055;30626994;277;0;14;8;125;4_5;87
30693633;30693713;30696890;30978053;31062033;277;0;14;8;125;4_5;88
31128782;31128876;31132046;31413059;31497017;277;0;14;8;125;4_5;89
31563635;31563716;31566894;31848053;31932059;277;0;14;8;125;4_5;90
31998786;31998879;32002060;32293055;32376992;288;0;14;8;125;4_5;91
32443647;32443727;32446902;32738053;32822031;288;0;14;8;125;4_5;92
32888702;32888783;32891972;33183055;33266988;288;0;14;8;125;4_5;93
33337274;33337356;33340590;33630055;33714069;288;0;14;8;125;4_5;94
33780777;33780871;33784050;34087055;34170981;298;0;14;8;125;4_5;95
34237656;34237736;34240918;34544053;34628065;298;0;14;8;125;4_5;96
34694760;34694844;34698029;35001055;35084992;298;0;14;8;125;4_5;97
35151630;35151710;35154892;35458053;35542036;298;0;14;8;125;4_5;98
35608729;35608814;35612011;35925055;36009021;308;0;14;8;125;4_5;99
36075711;36075791;36078972;36392053;36476067;308;0;14;8;125;4_5;100
36546374;36546452;36549699;36861057;36945014;308;0;14;8;125;4_5;101
37011710;37011790;37014981;37328053;37412069;308;0;14;8;125;4_5;102
37478748;37478832;37482019;37805055;37889014;318;0;14;8;125;4_5;103
37955636;37955717;37958904;38282053;38366073;318;0;14;8;125;4_5;104
38432767;38432855;38436048;38759055;38842996;318;0;14;8;125;4_5;105
38909632;38909713;38912900;39236053;39320069;318;0;14;8;125;4_5;106
39386793;39386885;39390061;39723063;39807050;329;0;14;8;125;4_5;107
39873674;39873754;39876946;40210053;40294063;329;0;14;8;125;4_5;108
40364372;40364450;40367695;40699057;40782997;329;0;14;8;125;4_5;109
40849661;40849741;40852938;41186053;41270067;329;0;14;8;125;4_5;110
41336794;41336889;41340066;41683055;41767012;339;0;14;8;125;4_5;111
41833674;41833755;41836956;42180053;42264069;339;0;14;8;125;4_5;112
42330802;42330893;42334080;42677055;42760999;339;0;14;8;125;4_5;113
42827629;42827710;42830902;43174053;43258083;339;0;14;8;125;4_5;114
43324771;43324854;43328048;43681055;43765012;349;0;14;8;125;4_5;115
43835360;43835443;43838683;44192055;44276083;349;0;14;8;125;4_5;116
44342736;44342820;44346019;44699055;44783025;349;0;14;8;125;4_5;117
44849678;44849758;44852950;45206057;45290088;349;0;14;8;125;4_5;118
45356773;45356855;45360056;45723055;45807010;359;0;14;8;125;4_5;119
45873642;45873723;45876918;46240053;46324079;359;0;14;8;125;4_5;120
46390761;46390844;46394035;46757055;46841030;359;0;14;8;125;4_5;121
46907657;46907737;46910929;47274053;47358053;359;0;14;8;125;4_5;122
47424805;47424895;47428095;47801055;47885025;370;0;14;8;125;4_5;123
47957960;47958036;47961384;48333055;48417083;370;0;14;8;125;4_5;124
48483755;48483838;48487033;48860055;48944001;370;0;14;8;125;4_5;125
49010662;49010742;49013942;49387053;49471079;370;0;14;8;125;4_5;126
49537802;49537893;49541088;49926054;50010010;380;0;14;8;125;4_5;127
50076674;50076755;50079966;50465051;50549072;380;0;14;8;125;4_5;128
50615771;50615854;50619064;51004057;51088020;380;0;14;8;125;4_5;129
51154645;51154726;51157928;51543051;51627070;380;0;14;8;125;4_5;130
51697301;51697379;51700637;52094055;52178009;390;0;14;8;125;4_5;131
52244608;52244689;52247891;52643051;52727076;390;0;14;8;125;4_5;132
52793742;52793825;52797034;53192053;53276002;390;0;14;8;125;4_5;133
53342681;53342762;53345973;53741051;53825078;390;0;14;8;125;4_5;134
53891780;53891873;53895083;54300053;54384013;400;0;14;8;125;4_5;135
54450620;54450700;54453903;54859051;54943052;400;0;14;8;125;4_5;136
55009751;55009837;55013038;55418053;55502043;400;0;14;8;125;4_5;137
55568704;55568785;55571989;55977051;56061064;400;0;14;8;125;4_5;138
56131458;56131536;56134806;56548055;56632029;411;0;14;8;125;4_5;139
56698710;56698791;56702001;57117051;57201062;411;0;14;8;125;4_5;140
57267748;57267831;57271040;57686053;57770000;411;0;14;8;125;4_5;141
57836653;57836733;57839945;58255051;58339070;411;0;14;8;125;4_5;142
58405768;58405852;58409066;58834053;58918009;421;0;14;8;125;4_5;143
58984643;58984732;58987939;59413051;59497087;421;0;14;8;125;4_5;144
59563804;59563894;59567102;59992053;60076052;421;0;14;8;125;4_5;145
60146313;60146391;60149657;60573053;60657080;421;0;14;8;125;4_5;146
60723768;60723852;60727069;61162053;61246020;431;0;14;8;125;4_5;147
61312653;61312738;61315947;61751051;61835091;431;0;14;8;125;4_5;148
61901785;61901878;61905077;62340053;62423985;431;0;14;8;125;4_5;149
62490686;62490767;62493987;62929051;63013080;431;0;14;8;125;4_5;150
63079841;63079931;63083135;63528053;63612013;441;0;14;8;125;4_5;151
63678639;63678720;63681930;64127051;64211080;441;0;14;8;125;4_5;152
64277751;64277833;64281054;64726053;64810013;441;0;14;8;125;4_5;153
64880262;64880340;64883613;65329053;65413066;441;0;14;8;125;4_5;154
65479785;65479878;65483089;65938053;66022015;452;0;14;8;125;4_5;155
66088741;66088825;66092038;66547051;66631057;452;0;14;8;125;4_5;156
66697764;66697848;66701064;67156053;67240009;452;0;14;8;125;4_5;157
67306643;67306723;67309939;67765051;67849056;452;0;14;8;125;4_5;158
67915752;67915839;67919056;68386053;68470022;462;0;14;8;125;4_5;159
68536642;68536722;68539945;69007051;69091132;462;0;14;8;125;4_5;160
69161540;69161618;69164911;69629055;69713033;462;0;14;8;125;4_5;161
69779681;69779762;69782978;70250051;70334068;462;0;14;8;125;4_5;162
70400742;70400825;70404051;70881053;70964989;472;0;14;8;125;4_5;163
71031608;71031689;71034912;71512051;71596106;472;0;14;8;125;4_5;164
71662797;71662888;71666104;72143053;72226995;472;0;14;8;125;4_5;165
72293665;72293746;72296973;72774051;72858093;472;0;14;8;125;4_5;166
72924808;72924896;72928121;73415053;73499002;482;0;14;8;125;4_5;167
73565631;73565711;73568930;74056051;74140087;482;0;14;8;125;4_5;168
74210340;74210418;74213705;74699055;74783000;482;0;14;8;125;4_5;169
74849644;74849729;74852954;75340051;75424062;482;0;14;8;125;4_5;170
75490786;75490880;75494096;75991053;76075056;493;0;14;8;125;4_5;171
76141682;76141762;76144978;76642056;76726095;493;0;14;8;125;4_5;172
76792774;76792859;76796089;77293053;77376996;493;0;14;8;125;4_5;173
77443656;77443737;77446959;77944051;78028070;493;0;14;8;125;4_5;174
78094792;78094884;78098096;78605053;78689029;503;0;14;8;125;4_5;175
78759237;78759315;78762595;79270053;79354066;503;0;14;8;125;4_5;176
79420799;79420890;79424115;79931053;80015015;503;0;14;8;125;4_5;177
80081705;80081785;80085020;80592051;80676078;503;0;14;8;125;4_5;178
80742751;80742833;80746069;81263053;81346991;513;0;14;8;125;4_5;179
81413635;81413719;81416939;81934051;82018091;513;0;14;8;125;4_5;180
82084885;82084965;82088187;82605053;82689009;513;0;14;8;125;4_5;181
82755646;82755727;82758959;83276051;83360084;513;0;14;8;125;4_5;182
83426788;83426882;83430108;83957058;84041000;523;0;14;8;125;4_5;183
84115201;84115279;84118563;84644054;84728068;523;0;14;8;125;4_5;184
84794739;84794823;84798073;85325054;85409020;523;0;14;8;125;4_5;185
85475663;85475767;85478995;86006052;86090105;523;0;14;8;125;4_5;186
86156746;86156829;86160062;86697053;86781009;533;0;14;8;125;4_5;187
86847646;86847727;86850963;87388056;87472078;533;0;14;8;125;4_5;188
87538777;87538870;87542096;88079053;88163009;533;0;14;8;125;4_5;189
88229660;88229741;88232976;88770051;88854072;533;0;14;8;125;4_5;190
88920764;88920852;88924087;89473053;89557022;544;0;14;8;125;4_5;191
89629353;89629431;89632721;90182053;90266057;544;0;14;8;125;4_5;192
90332805;90332894;90336131;90885053;90968989;544;0;14;8;125;4_5;193
91035672;91035752;91038987;91588051;91672064;544;0;14;8;125;4_5;194
91738749;91738833;91742077;92301053;92385009;554;0;14;8;125;4_5;195
92451631;92451712;92454952;93014051;93098128;554;0;14;8;125;4_5;196
93164815;93164904;93168138;93727053;93810996;554;0;14;8;125;4_5;197
93877661;93877741;93880989;94440051;94524080;554;0;14;8;125;4_5;198
94594772;94594854;94598168;95164055;95248011;564;0;14;8;125;4_5;199
95314627;95314707;95317948;95887051;95971070;564;0;14;8;125;4_5;200
96037742;96037825;96041073;96610053;96693998;564;0;14;8;125;4_5;201
96760640;96760724;96763967;97333051;97417068;564;0;14;8;125;4_5;202
97483773;97483858;97487138;98066053;98150032;574;0;14;8;125;4_5;203
98216676;98216756;98219992;98799056;98883091;574;0;14;8;125;4_5;204
98949772;98949857;98953104;99532053;99616000;574;0;14;8;125;4_5;205
99682641;99682721;99685967;100265051;100349076;574;0;14;8;125;4_5;206
100419405;100419487;100422790;101011054;101095046;585;0;14;8;125;4_5;207
